date,call_pairs_tested,call_violations,call_violation_rate,put_pairs_tested,put_violations,put_violation_rate,year,call_rate_30d,put_rate_30d
2015-03-12,35514,468,0.013177901672579827,58243,782,0.013426506189585014,2015,0.016772084430496593,0.008576065154827112
2015-03-13,36686,340,0.009267840593141797,66362,323,0.004867243301889636,2015,0.01681353235097058,0.008499535465243367
2015-03-16,43650,330,0.007560137457044674,78356,702,0.008959109704425953,2015,0.0163432189487959,0.008732191057456085
2015-03-17,27951,188,0.006726056312833172,55799,345,0.0061829065037007835,2015,0.015936113242875586,0.00880627037217857
2015-03-18,50816,1065,0.020957965994962215,101185,993,0.009813707565350596,2015,0.016309529729124878,0.008948777599969378
2015-03-19,35968,359,0.009981094306049822,71172,616,0.00865508907997527,2015,0.015405521170487156,0.008984880799616679
2015-03-20,42185,480,0.011378452056418157,90905,1044,0.011484516803256146,2015,0.01561154692278078,0.00901412556407585
2015-03-23,34886,539,0.015450323912171071,64779,490,0.007564179749610213,2015,0.015598041434945122,0.008890231316120654
2015-03-24,27937,571,0.020438844543079072,73304,221,0.0030148423005565863,2015,0.015433544807412113,0.008857281592576871
2015-03-25,37574,720,0.019162186618406345,109090,253,0.00231918599321661,2015,0.01589470740359628,0.00877323649831338
2015-03-26,47110,106,0.0022500530672893227,99745,213,0.0021354453857336205,2015,0.015694871660899605,0.008431216902192706
2015-03-27,28882,1228,0.04251783117512638,55449,156,0.0028133960937077314,2015,0.016240074691349908,0.00810513727941711
2015-03-30,44094,2112,0.047897673152809905,79290,185,0.0023332072140244673,2015,0.01722563057908538,0.0074767622421234746
2015-03-31,36026,1120,0.031088658191306278,69874,163,0.0023327704153190028,2015,0.017929581847819717,0.007373755260059784
2015-04-01,37973,383,0.010086113817712586,86106,139,0.0016142893642719439,2015,0.01728275841562232,0.007028557854380374
2015-04-02,24095,543,0.022535795808258974,52991,770,0.014530769375931762,2015,0.017840584927151,0.0073760106915710996
2015-04-06,37277,735,0.019717251924779355,88636,870,0.009815424883794395,2015,0.017850215667726394,0.007342853968288297
2015-04-07,25098,402,0.016017212526894573,63627,860,0.013516274537539095,2015,0.01815623793737159,0.007356912407117364
2015-04-08,23386,341,0.01458137347130762,55709,714,0.01281660054928288,2015,0.01826825849097828,0.007008073239285203
2015-04-09,28737,566,0.0196958624769461,70640,579,0.008196489241223104,2015,0.018668848229931416,0.00698905263288484
2015-04-10,32634,1072,0.03284917570631856,75629,673,0.008898702878525433,2015,0.019462535625762466,0.00721857386425552
2015-04-13,35609,302,0.008481001993877952,80454,248,0.003082506774057225,2015,0.01908293881935875,0.006934028891378788
2015-04-14,24170,316,0.01307405875051717,56245,113,0.002009067472664237,2015,0.018408588071811942,0.0066752145600027
2015-04-15,36359,672,0.01848235650045381,65998,313,0.0047425679566047456,2015,0.018609613664401226,0.006672792353693669
2015-04-16,23119,406,0.017561313205588475,50300,197,0.003916500994035785,2015,0.018349973540455897,0.006704420208475809
2015-04-17,34224,757,0.022118980832164563,110041,621,0.005643351114584564,2015,0.018585466054347927,0.006706854762011065
2015-04-20,27812,616,0.022148712785847836,71700,468,0.0065271966527196655,2015,0.018420259199767978,0.006885623841210591
2015-04-21,21368,147,0.006879445900411831,64542,83,0.0012859843202875647,2015,0.018016186627938285,0.006547401698845327
2015-04-22,27957,187,0.006688843581214007,77180,249,0.0032262244104690335,2015,0.017319907766034294,0.006402089959076869
2015-04-23,33188,732,0.02205616487887188,84476,320,0.0037880581466925517,2015,0.017694289440479443,0.006317070499101185
2015-04-24,27797,872,0.031370291758103394,57689,299,0.0051829638232592,2015,0.01830070244333023,0.006042285753556991
2015-04-27,34977,975,0.0278754610172399,73602,264,0.003586859052743132,2015,0.018920956457466834,0.005999606278585441
2015-04-28,27857,768,0.027569372150626412,58223,314,0.005393057726328083,2015,0.019587930947252894,0.005880737879315512
2015-04-29,26283,200,0.007609481413841647,69041,265,0.0038382989817644588,2015,0.01961737845061984,0.005802584295250968
2015-04-30,32841,786,0.023933497761943912,103883,353,0.0033980535795077155,2015,0.019716562842852562,0.005588729162389538
2015-05-01,28348,278,0.009806688302525752,67438,900,0.013345591506272427,2015,0.01971074930940176,0.005745079243266111
2015-05-04,31606,927,0.029329874074542808,73857,1310,0.017736978214658056,2015,0.02030913004333925,0.005953494623646175
2015-05-05,29868,413,0.013827507700549083,106170,724,0.0068192521427898655,2015,0.02025503616961852,0.005928663703418829
2015-05-06,38795,410,0.010568372212914035,120188,792,0.006589676173994076,2015,0.019926020425279682,0.006047824832533412
2015-05-07,34474,203,0.005888495677902187,60805,215,0.0035358934298166268,2015,0.019483564060596207,0.006088381747086746
2015-05-08,44651,341,0.0076370070099213904,93185,1783,0.019133980790899823,2015,0.01966312919201728,0.0066549995939256205
2015-05-11,33012,167,0.005058766509148188,74700,419,0.005609103078982597,2015,0.01841449370315134,0.006748189826768116
2015-05-12,30365,87,0.0028651407870904,80189,303,0.0037785731210016335,2015,0.01691340929096069,0.006796368690334021
2015-05-13,28029,431,0.015376931035713012,67344,319,0.004736873366595391,2015,0.016389685052440914,0.006876505455376566
2015-05-14,38428,761,0.019803268450088476,84820,392,0.00462155152086772,2015,0.01671359020685344,0.006976747527263094
2015-05-15,26298,257,0.009772606281846528,70752,213,0.003010515603799186,2015,0.01628815055597303,0.006592739068192007
2015-05-18,33751,471,0.013955142069864597,93950,419,0.004459819052687599,2015,0.01609608022747587,0.006414218873821781
2015-05-19,27241,34,0.0012481186446899894,65853,168,0.002551136622477336,2015,0.01560377709806905,0.006048714276653055
2015-05-20,34121,383,0.011224758946103572,70611,123,0.0017419382249224625,2015,0.015491889947228917,0.005679558865841041
2015-05-21,25762,315,0.012227311544134771,62870,316,0.005026244631779863,2015,0.015242938249468539,0.005573884045526266
2015-05-22,23349,429,0.018373377874855455,65284,163,0.002496783285337908,2015,0.014760411655086434,0.005360486725753349
2015-05-26,39776,373,0.009377514078841513,122894,161,0.0013100720946506745,2015,0.014790295391251885,0.005301405569773131
2015-05-27,40561,496,0.012228495352678682,72675,193,0.002655658754729962,2015,0.01476210994465727,0.005322958612508655
2015-05-28,23009,71,0.003085749054717719,61348,84,0.0013692377909630307,2015,0.014248889696466068,0.005210514273653931
2015-05-29,26960,371,0.013761127596439169,82327,130,0.0015790688352545338,2015,0.014122216842827757,0.005132599868361222
2015-06-01,29295,218,0.007441542925413893,83774,142,0.001695036646214816,2015,0.013632968912602735,0.005000989386082231
2015-06-02,28801,209,0.007256692475955696,76536,183,0.0023910316713703357,2015,0.013136568235606329,0.004863117220037253
2015-06-03,30054,510,0.016969454981034138,68670,282,0.004106596767147226,2015,0.013472901871627073,0.004957137634932576
2015-06-04,37841,162,0.0042810707962263155,113557,197,0.0017348115924161434,2015,0.013392642778794152,0.004907423874330813
2015-06-05,34624,413,0.011928142329020333,85360,246,0.0028819119025304592,2015,0.013055042027132431,0.0048772189995254095
2015-06-08,39715,169,0.00425531914893617,107413,217,0.002020239635798274,2015,0.012151209606826857,0.004771794859943379
2015-06-09,33605,227,0.006754947180479095,77705,520,0.006691976063316389,2015,0.011447192478934831,0.004875298760295821
2015-06-10,55974,330,0.005895594383106442,115972,709,0.006113544648708309,2015,0.010724733220017497,0.0048993149910418286
2015-06-11,33513,534,0.015934115119505862,73959,800,0.01081680390486621,2015,0.011002221010206306,0.005131931821811886
2015-06-12,37769,739,0.019566310995790197,95728,234,0.0024444258733077053,2015,0.010856648118001182,0.005100144231605219
2015-06-15,45543,641,0.01407461080736886,106403,187,0.0017574692442882249,2015,0.010998912201495953,0.00471387348953908
2015-06-16,41906,1141,0.02722760463895385,68629,325,0.004735607396290198,2015,0.010928836553642988,0.004280494462260151
2015-06-17,39422,619,0.015701892344376238,74204,251,0.0033825669775214276,2015,0.01099131604177056,0.004165938290084536
2015-06-18,65111,4029,0.06187894518591329,112579,144,0.0012791017863011751,2015,0.012701668474203866,0.003988919143828106
2015-06-19,35607,209,0.005869632375656472,93911,112,0.001192618543088669,2015,0.012701039697462344,0.003910809980937174
2015-06-22,37031,221,0.005967972779563069,97583,487,0.00499062336677495,2015,0.012645405223117068,0.003439364733466345
2015-06-23,34950,1451,0.04151645207439199,75355,493,0.0065423661336341315,2015,0.013860661408625193,0.0034704735019547295
2015-06-24,42281,517,0.012227714576287222,99346,580,0.005838181708372758,2015,0.01417274720159842,0.003539127121533767
2015-06-25,37725,386,0.010231941683233929,72315,194,0.0026827075987001315,2015,0.014001247556515783,0.003470654929270592
2015-06-26,38830,1339,0.03448364666494978,96034,97,0.0010100589374596497,2015,0.014490593497011161,0.0033502718431569897
2015-06-29,86969,1722,0.01980015867722982,290797,525,0.0018053831366898559,2015,0.014824845243523937,0.0033101007609200113
2015-06-30,50350,808,0.016047666335650447,149329,221,0.00147995365936958,2015,0.014894596052383465,0.003210771914476078
2015-07-01,31818,316,0.009931485322773274,97728,264,0.0027013752455795677,2015,0.015184041608319574,0.0032157798685794855
2015-07-02,36774,95,0.002583346929896122,99034,277,0.002797019205525375,2015,0.014895994541112659,0.0032509492345995828
2015-07-06,38973,233,0.0059784979344674515,145171,586,0.004036618883936875,2015,0.01468770075412375,0.0032179617096714827
2015-07-07,63613,912,0.014336692185559555,147228,1023,0.006948406553101312,2015,0.014553144564480555,0.0033663491519302633
2015-07-08,46749,253,0.005411880468031402,140683,278,0.0019760738682001377,2015,0.01442095677745355,0.0033885492110485786
2015-07-09,44316,344,0.007762433432620273,114431,370,0.0032333895535300748,2015,0.014272088046784936,0.0034078069043419154
2015-07-10,46084,1305,0.028317854352920755,94531,633,0.006696216056108578,2015,0.015113158223391703,0.003585372846513434
2015-07-13,62411,2454,0.03931999166813543,129969,851,0.006547715224399665,2015,0.01596512035911491,0.0037509943928182715
2015-07-14,55102,2454,0.044535588544880406,107167,1024,0.009555180232720893,2015,0.01720158854643046,0.004012999179035141
2015-07-15,43549,1964,0.04509862453787687,97093,250,0.002574850916131956,2015,0.018462986281827836,0.004019126487193862
2015-07-16,45966,1393,0.030305008049427838,100180,305,0.00304451986424436,2015,0.01890750471744096,0.003983723923763766
2015-07-17,37431,1240,0.03312762149020865,86359,288,0.0033349158744311537,2015,0.01986905640724037,0.004037060733164267
2015-07-20,47752,1631,0.034155637460211094,110781,499,0.004504382520468311,2015,0.020609972911613393,0.004091143087095528
2015-07-21,36873,1017,0.027581156944105442,92987,528,0.005678213083549313,2015,0.021387500838119036,0.004213075535353896
2015-07-22,33176,1862,0.05612490957318544,90705,991,0.0109255278099333,2015,0.02303316625120925,0.004354193926907793
2015-07-23,43353,1917,0.04421839319078264,135352,996,0.007358590933270288,2015,0.024310592878131792,0.004395695469726526
2015-07-24,56317,2714,0.048191487472699183,180051,1421,0.00789220831875413,2015,0.025385838623238233,0.004298208950189456
2015-07-27,64480,2746,0.04258684863523573,171067,613,0.0035833913028228705,2015,0.026153189877886413,0.004336174464506628
2015-07-28,53758,2198,0.04088693775810112,135435,1428,0.010543803300476244,2015,0.02704693410957749,0.004629052266379562
2015-07-29,45991,2273,0.0494227131395273,115469,691,0.005984290155799392,2015,0.027786771059596607,0.004670675025029869
2015-07-30,43420,2474,0.05697835099032704,95419,899,0.009421603663840535,2015,0.029162653014461637,0.004871976247907172
2015-07-31,42134,3653,0.08669957753833009,96024,781,0.008133383320836457,2015,0.029990007426208862,0.0051004522990583485
2015-08-03,46627,4336,0.09299333004482381,106526,891,0.008364155229709179,2015,0.03289413068184777,0.005339503521945699
2015-08-04,34239,2517,0.07351266100061334,79439,314,0.003952718438046803,2015,0.03514562028921611,0.005304906690988095
2015-08-05,43375,3508,0.08087608069164265,101732,423,0.004157983721936067,2015,0.036457607909791134,0.005225427277264825
2015-08-06,56866,3235,0.05688812295572047,133073,531,0.003990291043261969,2015,0.03794628818910558,0.005163830921761132
2015-08-07,45050,1208,0.02681465038845727,113776,940,0.008261847841372521,2015,0.038499045145946355,0.005349802263183545
2015-08-10,53844,3079,0.057183715920065374,108940,1261,0.011575178997613365,2015,0.03925571412111688,0.005701972931855336
2015-08-11,53319,1139,0.02136199103509068,146052,667,0.004566866595459152,2015,0.03930777519971224,0.0057940223804809786
2015-08-12,72878,1457,0.01999231592524493,171024,1276,0.007460941154457854,2015,0.03943926351936538,0.0059933886303172555
2015-08-13,39278,775,0.019731147207087938,99791,593,0.0059424196570833044,2015,0.03976591891550921,0.006101423444034046
2015-08-14,35863,1132,0.03156456515071243,83237,431,0.005177985751528768,2015,0.04073195952286975,0.006180788995567493
2015-08-17,41240,924,0.022405431619786614,123535,384,0.003108430809082446,2015,0.04127952397904706,0.006149849393072345
2015-08-18,31607,917,0.02901256050874806,93831,96,0.0010231160277520222,2015,0.04176871958982001,0.0059523397088940356
2015-08-19,47060,699,0.014853378665533361,163504,1433,0.008764311576475193,2015,0.04208343619640341,0.00617861429916987
2015-08-20,64509,1744,0.027034987366103956,221271,2391,0.010805754030125955,2015,0.042725854660852866,0.006431026448389734
2015-08-21,109091,3499,0.03207413993821672,518451,2903,0.005599371975365078,2015,0.04285106418036273,0.006394464979031616
2015-08-24,128051,7372,0.05757081162974127,581193,14291,0.0245890779827011,2015,0.04345942484574959,0.006995843737641664
2015-08-25,124725,6065,0.048626979354580074,465428,2014,0.004327199910619903,2015,0.043595804539406244,0.006821577726904965
2015-08-26,171310,2833,0.016537271612865567,490699,660,0.001345020063215943,2015,0.04264375944190587,0.006780583365141097
2015-08-27,159951,1378,0.008615138386130752,304440,401,0.00131717251346735,2015,0.04192076378646263,0.006723005120115197
2015-08-28,87632,1431,0.01632965126894285,229840,1392,0.006056387051862165,2015,0.041360831445753775,0.006813720826029564
2015-08-31,73384,758,0.010329227079472364,187414,169,0.0009017469345940004,2015,0.040566617766395814,0.006693632973167087
2015-09-01,110303,4700,0.04260990181590709,322895,1228,0.0038030938850090587,2015,0.04106757592878921,0.006631128999882412
2015-09-02,78073,3448,0.04416379542223304,224106,1014,0.004524644587828973,2015,0.04066887212375746,0.006417766225812267
2015-09-03,77875,1623,0.020841091492776884,164586,902,0.005480417532475424,2015,0.039889628733823936,0.0063551604457857715
2015-09-04,75440,2466,0.032688229056203603,183055,3942,0.021534511485619075,2015,0.039372853453274084,0.00680990388468127
2015-09-08,81872,1544,0.018858706273206956,218523,1388,0.006351734142401486,2015,0.03858191537453979,0.00690218197933389
2015-09-09,62315,1578,0.02532295594961085,238893,1189,0.004977123649499985,2015,0.03806311598092345,0.006716625990968016
2015-09-10,58072,397,0.006836341093814575,174689,196,0.0011219939435224886,2015,0.036643570246066355,0.006554549450558785
2015-09-11,44330,804,0.01813670200766975,149112,603,0.004043940125543216,2015,0.03534884861331111,0.006375293999282207
2015-09-14,41720,280,0.006711409395973154,121378,201,0.001655983786188601,2015,0.032682576341899215,0.006159380681460613
2015-09-15,70860,641,0.009046006209427039,190866,598,0.0031330881351314534,2015,0.029884332214052657,0.005985011778308022
2015-09-16,60508,519,0.008577378197924241,152834,1076,0.007040318253791695,2015,0.02771982278729635,0.006087931772166185
2015-09-17,53304,723,0.013563710040522287,178947,1070,0.0059794240752848605,2015,0.025476077098925673,0.0061486464506111446
2015-09-18,71901,2042,0.02840016133294391,231256,1752,0.007576019649219912,2015,0.024526478378166454,0.006268170737476411
2015-09-21,53527,780,0.014572085115922805,163498,96,0.0005871631457265532,2015,0.024118392869081972,0.0060123479142882115
2015-09-22,69198,2467,0.035651319402294865,187689,3122,0.01663389969577333,2015,0.023400646318489624,0.0061809719375602095
2015-09-23,48566,1361,0.02802372029815097,127617,439,0.0034399805668523784,2015,0.02362270396059163,0.006143409069939984
2015-09-24,81273,530,0.0065212309130953695,159080,632,0.003972843852149861,2015,0.02317366779351998,0.006027139159863051
2015-09-25,57623,1567,0.027194002394877046,131172,794,0.006053121092916171,2015,0.02342242963311295,0.006030829207724146
2015-09-28,81870,1815,0.02216929278123855,241564,631,0.0026121441936712425,2015,0.02310925388746382,0.005945301155795562
2015-09-29,74090,1608,0.021703333783236606,158688,1402,0.008834946561806816,2015,0.023085850626245484,0.006136185014219708
2015-09-30,77801,1686,0.021670672613462554,137537,694,0.005045914917440398,2015,0.02284112102973597,0.006270278310542653
2015-10-01,60784,193,0.0031751776783364044,122460,666,0.005438510534051935,2015,0.022451847663496068,0.006159418275795211
2015-10-02,83893,802,0.009559796407328383,162813,2597,0.015950814738380843,2015,0.02186934129820355,0.006330920299403708
2015-10-05,100903,1640,0.01625323330327146,191831,1752,0.009133038977016228,2015,0.021341977743705377,0.006448709199458747
2015-10-06,59567,144,0.00241744590125405,121532,698,0.005743343316986472,2015,0.01950353221942247,0.005820518043934925
2015-10-07,65562,122,0.0018608340197065374,138194,655,0.004739713735762768,2015,0.017944660708260018,0.00583426850477302
2015-10-08,80257,772,0.009619098645601006,133313,945,0.007088581008603812,2015,0.01771405494268453,0.00602572053628595
2015-10-09,67352,666,0.009888347784772539,114382,842,0.007361298106345404,2015,0.01775649525597259,0.006227191389381884
2015-10-12,46154,346,0.007496641677861074,116592,588,0.005043227665706052,2015,0.01746206160293653,0.006193419409843348
2015-10-13,56399,552,0.00978740757814855,143012,403,0.002817945347243588,2015,0.017444000952892405,0.006257292690265001
2015-10-14,43998,583,0.01325060230010455,126810,676,0.005330809873038404,2015,0.016465357635698986,0.006308216556532646
2015-10-15,56090,302,0.0053842039579247635,116984,1348,0.011522943308486631,2015,0.015172704586888712,0.006541493180554568
2015-10-16,49007,142,0.0028975452486379497,113016,666,0.005892970906774262,2015,0.014574586378750748,0.006555244959697863
2015-10-19,40925,264,0.006450824679291387,98930,1323,0.013373092085312847,2015,0.013700006232853673,0.0062831976463543215
2015-10-20,45752,279,0.006098094072390278,103223,762,0.007382075700183099,2015,0.01327465249282645,0.006317542364947042
2015-10-21,43078,272,0.006314127861089187,118677,892,0.007516199432071926,2015,0.012641024889875728,0.006402178224366106
2015-10-22,67406,277,0.004109426460552473,107962,848,0.007854615512865638,2015,0.012550127735433656,0.006626598943344211
2015-10-23,98663,775,0.007855021639317677,138939,1283,0.009234268276006017,2015,0.01220740505648859,0.006799609881692971
2015-10-26,57072,243,0.004257779646761985,103029,127,0.001232662648380553,2015,0.012125617398181548,0.006785499177099369
2015-10-27,48205,76,0.001576599937765792,86985,314,0.003609817784675519,2015,0.011876637189126175,0.006801390165417505
2015-10-28,69880,455,0.006511161991986262,120193,1379,0.011473213914287853,2015,0.01180776331559491,0.00694915335410071
2015-10-29,54852,481,0.008769051265222781,91347,568,0.006218047664400582,2015,0.011647941356418258,0.006957107473737901
2015-10-30,57725,367,0.006357730619315721,118600,514,0.00433389544688027,2015,0.010913193665963985,0.0068490366669932455
2015-11-02,61789,935,0.015132143261745619,129229,1087,0.008411424680218837,2015,0.010931862270824745,0.007109845384809656
2015-11-03,65232,695,0.010654280107922492,117453,415,0.003533328224906984,2015,0.010098627627679,0.006673159669114111
2015-11-04,51210,849,0.016578793204452255,97119,212,0.002182889033041938,2015,0.009717130057889043,0.006631256617987096
2015-11-05,60514,153,0.0025283405492943782,77253,313,0.004051622590708451,2015,0.009584033712429009,0.00663388257593905
2015-11-06,46272,429,0.009271265560165975,96820,739,0.007632720512290849,2015,0.008986609151271975,0.0066865358899182055
2015-11-09,66747,592,0.008869312478463452,137335,562,0.004092183347289475,2015,0.008543276474512805,0.006735870528372146
2015-11-10,42727,1537,0.03597257003768109,90968,1036,0.011388620174127166,2015,0.009018917682994287,0.006820992982116159
2015-11-11,38487,342,0.00888611739028763,86148,1046,0.012141895342898269,2015,0.008592765842221791,0.007057525662964754
2015-11-12,65499,728,0.011114673506465748,163520,2803,0.017141634050880625,2015,0.008857415703159434,0.007447629780192377
2015-11-13,65796,426,0.006474557723873791,223511,6221,0.02783308204070493,2015,0.008754574413710949,0.007843705356936513
2015-11-16,52498,409,0.007790772981827879,121744,1018,0.008361808384807465,2015,0.008472492402996162,0.007817997670529554
2015-11-17,50459,212,0.004201430864662399,125775,515,0.004094613396938979,2015,0.008531958568443108,0.0077630400065279714
2015-11-18,70472,433,0.006144284254739471,106027,948,0.00894111877163364,2015,0.008674740242944205,0.007903086841057
2015-11-19,49757,370,0.007436139638643809,86110,351,0.0040761816281500406,2015,0.008601974942712299,0.007802673528375207
2015-11-20,47998,747,0.015563148464519354,113008,642,0.005681013733540988,2015,0.008791134965370524,0.0077466640492817275
2015-11-23,38661,1064,0.027521274669563642,94998,926,0.00974757363312912,2015,0.009458622731760612,0.007903475581529163
2015-11-24,45694,970,0.021228170000437693,100652,1418,0.01408814529269165,2015,0.00983998147917025,0.008279148913044099
2015-11-25,26138,178,0.006810008416864336,67696,357,0.0052735759867643586,2015,0.009625295016395577,0.008277241116834965
2015-11-27,20665,324,0.015678683764819745,50631,554,0.01094191305721791,2015,0.009968444343292075,0.008257873441792673
2015-11-30,37176,978,0.026307295029051,74720,254,0.003399357601713062,2015,0.01074876933597251,0.008174752998290633
2015-12-01,42544,333,0.007827190673185408,85967,877,0.010201588981818605,2015,0.010794648202435643,0.008069036228174158
2015-12-02,40782,443,0.010862635476435683,118092,328,0.002777495511973715,2015,0.010953466249237157,0.007915550221900512
2015-12-03,67234,1555,0.023128179195050124,179360,3041,0.01695472792149866,2015,0.011513934627035856,0.008230167838214736
2015-12-04,76827,1581,0.020578702799796945,136677,2046,0.014969599859522816,2015,0.012062910505010672,0.00846733398310331
2015-12-07,50594,402,0.007945606198363443,106780,645,0.006040457014422176,2015,0.012065929990312198,0.008360873607717182
2015-12-08,55005,604,0.010980819925461321,109439,296,0.0027047030765997497,2015,0.012290031332935509,0.008409941621991154
2015-12-09,62795,342,0.005446293494704993,165160,200,0.001210946960523129,2015,0.012419021118166814,0.008329979261186076
2015-12-10,42438,120,0.0028276544606249117,100635,153,0.0015203458041436876,2015,0.012296237533788104,0.007998216990847937
2015-12-11,68214,1251,0.018339343829712376,299404,2442,0.008156203657933762,2015,0.012615247285937757,0.008062822190632375
2015-12-14,77100,261,0.003385214007782101,191402,961,0.005020846177155934,2015,0.012516163398886636,0.008085720548308232
2015-12-15,57060,30,0.0005257623554153522,124857,830,0.006647604859959794,2015,0.012029284035342293,0.008026926554299596
2015-12-16,55935,244,0.004362206132117637,129016,826,0.006402306690643021,2015,0.0118195482361488,0.00812255916982413
2015-12-17,43983,337,0.0076620512470727325,124304,448,0.003604067447547947,2015,0.011522323504236147,0.008169931783640998
2015-12-18,55864,607,0.010865673779178004,179015,410,0.0022903108678043738,2015,0.011800234611898936,0.00811122139287753
2015-12-21,45530,880,0.019327915660004392,108927,305,0.0028000403940253563,2015,0.01213545628189355,0.007950132055602011
2015-12-22,45146,1315,0.029127718956275195,106879,991,0.009272167591388393,2015,0.012810736497820607,0.008122798197071976
2015-12-23,61893,944,0.015252128673678767,107918,1722,0.015956559610074316,2015,0.01212005511902053,0.00827506284493688
2015-12-24,26637,937,0.03517663400533093,54132,443,0.008183699105889307,2015,0.012996405672855305,0.008143122970369916
2015-12-28,46194,1388,0.030047192276053167,88025,769,0.008736154501562057,2015,0.013627489631841553,0.007862940318725963
2015-12-29,62841,1644,0.026161264142836683,110624,939,0.008488212322823258,2015,0.014283713179140317,0.007218111328129907
2015-12-30,37192,1212,0.03258765325876532,105074,486,0.0046253116850981215,2015,0.015110275855038232,0.007093561438139596
2015-12-31,47327,2109,0.0445623005895155,109236,787,0.007204584569189644,2015,0.0164556381792,0.007197227143881284
2016-01-04,83890,520,0.006198593396113959,262085,3115,0.011885457008222524,2016,0.016457448483912486,0.00729537175176758
2016-01-05,45623,280,0.006137255331740569,132729,533,0.004015701165532778,2016,0.016414152340349045,0.007293355736347005
2016-01-06,63934,869,0.013592141896330592,215600,688,0.0031910946196660483,2016,0.016348452121409417,0.007210358432551175
2016-01-07,91452,1421,0.015538205834754844,335477,5964,0.01777767179270114,2016,0.015949016493582456,0.007478028371203574
2016-01-08,78574,2624,0.03339527070023163,298317,5645,0.018922823707666677,2016,0.016354586516908923,0.007639184318369408
2016-01-11,96514,2243,0.023240151687838034,286128,4741,0.016569507353352345,2016,0.01690225795927471,0.008015715363922342
2016-01-12,71287,1002,0.014055858711967118,190123,1765,0.009283463862867722,2016,0.01684816379084629,0.007960433724110668
2016-01-13,86068,2027,0.023551145605800065,270930,2229,0.008227217362418337,2016,0.016756292143404593,0.008121362382800845
2016-01-14,91556,1429,0.015607933942068242,243368,779,0.0032009138424114922,2016,0.017015650252367353,0.007888006544820607
2016-01-15,100231,921,0.009188773932216579,385576,2508,0.0065045542253667245,2016,0.016959854867560055,0.008012241835267041
2016-01-19,86695,869,0.010023646115692947,240219,560,0.0023312061077600025,2016,0.016523037098248143,0.007524791108142418
2016-01-20,136539,1580,0.01157178535070566,379048,3916,0.010331145395833774,2016,0.01622280651661177,0.007370175959352784
2016-01-21,79362,386,0.004863788715002142,205734,497,0.0024157407137371557,2016,0.016120079267166392,0.007249352082663284
2016-01-22,65562,231,0.003523382447149263,217498,219,0.0010069058106281436,2016,0.015871498017889323,0.007192758840464231
2016-01-25,59668,460,0.007709324931286452,212761,142,0.0006674155507823332,2016,0.015946932399108705,0.007174641126806203
2016-01-26,69995,383,0.005471819415672548,143575,154,0.0010726101340762667,2016,0.016035071230943627,0.007159716604470623
2016-01-27,72453,403,0.005562226546864864,193162,30,0.0001553100506310765,2016,0.015609167321515377,0.0068930201508938665
2016-01-28,51770,44,0.0008499130770716632,132190,88,0.0006657084499583932,2016,0.015524657290491696,0.006747848893320615
2016-01-29,76636,400,0.005219479095986221,195028,408,0.00209200730151568,2016,0.01568111451517739,0.006595995641372478
2016-02-01,61187,322,0.005262555771650841,161865,445,0.0027492045840669696,2016,0.015711126169828497,0.006474225571153277
2016-02-02,60183,245,0.004070917036372398,164451,103,0.0006263263829347343,2016,0.015591421696138487,0.006374967535666169
2016-02-03,71396,442,0.006190823015294974,191246,88,0.0004601403428045554,2016,0.015435593337342384,0.006313961851499508
2016-02-04,60118,28,0.00046575069030905885,142066,151,0.0010628862641307562,2016,0.014806854505019207,0.006256056713836356
2016-02-05,58873,403,0.006845243150510421,197669,1333,0.006743596618589662,2016,0.014064105311493715,0.006171771014743065
2016-02-08,100514,474,0.004715760988519013,281977,131,0.00046457689811580375,2016,0.013712893055321723,0.0056553715910111135
2016-02-09,81002,328,0.00404928273375966,185614,46,0.00024782613380456214,2016,0.01267531467960268,0.005390842491941622
2016-02-10,69568,110,0.001581186752529899,167808,24,0.00014302059496567506,2016,0.011726447828818572,0.005104404695055077
2016-02-11,102819,755,0.0073430008072437975,292458,162,0.0005539256918942207,2016,0.011099172384298809,0.0048399284740241084
2016-02-12,77645,380,0.0048940691609247215,182148,85,0.00046665349056810944,2016,0.010176052914370789,0.004701306534206442
2016-02-16,85935,171,0.001989876069122011,220768,519,0.0023508841861139295,2016,0.008756972097024338,0.004539516521437251
2016-02-17,97741,139,0.0014221258223263524,227679,954,0.004190109759793393,2016,0.00859775651123142,0.004283004946489614
2016-02-18,57362,87,0.0015166835187057635,170358,311,0.0018255673346716913,2016,0.008443737450796926,0.004210000485460911
2016-02-19,51332,231,0.004500116886152887,146986,374,0.0025444600166002205,2016,0.008140669950457669,0.004188445998692049
2016-02-22,68209,211,0.0030934334178774063,168041,436,0.0025946048880927867,2016,0.007725844203228421,0.003682343768538438
2016-02-23,54152,236,0.004358103117151721,202963,45,0.0002217152880081591,2016,0.006757938617125757,0.0030589734878831544
2016-02-24,81940,17,0.0002074688796680498,188784,91,0.00048203237562505295,2016,0.005990182523520091,0.0025227243219589105
2016-02-25,60980,45,0.0007379468678255166,156411,282,0.0018029422483073442,2016,0.0055462521287153715,0.0022733736014735654
2016-02-26,78180,196,0.002507035047326682,161026,78,0.0004843938245997541,2016,0.004844781776766258,0.002015279483546279
2016-02-29,61029,643,0.010535974700552196,155578,2612,0.016789006157682963,2016,0.004675716468715723,0.0024682158940553278
